date,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO,AMAT,POWI,TDOC,TTD,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health,Applied Materials,Power Integrations,Teladoc,Trade Desk,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2010-07-01,382651225,7020100,36532000,8529800,92239400,26007400,13232900,10462523,88020000,9742100,27289900,66345400,15728500,6845900,51182800,19906200,3271800,56642900,256787300,11930900,17973500,19338700,27119600,18114400,13015400,10852500,1057000,10924400,15749700,25587200,15600900,7590000,1702900,47746400,16335700,107077700,19390800,8218800,0,11913500,0,0,4381600,0,2139442,9903000,0,0,0,0,0,0,0,3114900,3587600,53800,4900,0,0,4593700,67875600,862064000,11598200,18425200,5120600,0,9288300,0,50082000,10683000,0,0,0,3694600,1631400,20930400,33228085,0,5376600,50806,0,0,0,0,0,0,0,11540100,0,0,0,0,0,0,0,0,0,0,1431700,0,0,0,0,0,27308500,302600,0,0,0,0,1029102,495000,0,0,0,22597500,0,0
2010-07-02,233291686,3868100,24780100,4477100,62485100,16058900,12921200,4996703,58093400,6454500,26074800,46262200,10420400,4152500,23201000,15597300,2455200,36796000,140988600,9319900,10534400,12101900,15404500,13581300,8135100,5987800,1133900,5280600,8465400,16993500,9312900,4700300,844400,32767900,9143600,78544600,10126600,5139800,0,9763900,0,0,2370700,0,1427521,6343100,0,0,0,0,0,0,0,2150300,2292700,83400,0,0,0,4045100,40752900,385168000,7878200,18427400,2906700,0,4890400,0,21526600,5492400,0,0,0,1273400,640400,14099300,14729648,0,3385200,106568,0,0,0,0,0,0,0,6293500,0,0,0,0,0,0,0,0,0,0,1070200,0,0,0,0,0,21203700,127100,0,0,0,0,575669,172000,0,0,0,11921600,0,0
2010-07-06,255782116,5115000,21972700,5219300,73592000,15157300,19171800,5707223,60697600,6348700,25868800,51187800,13509200,3920600,35997200,15215500,2683100,35953600,120153500,8676000,15461100,13959000,18300200,18225600,9169100,6950100,1340000,5940700,14642400,14914500,13395000,5931500,1634600,36912100,15039500,77154700,12633900,6866900,0,10624000,0,0,4546100,0,1632233,12981500,0,0,0,0,0,0,0,2093300,4432300,107700,800,0,0,3504700,71952000,514543000,9357300,17800500,4218700,0,10364300,0,39807600,8557300,0,0,0,2617900,787900,25757200,16845366,0,3364700,10317,0,0,0,0,0,0,0,9658200,0,0,0,0,0,0,0,0,0,0,1213500,0,0,0,0,0,30163700,314900,0,0,0,0,707485,192000,0,0,0,16062300,0,0
2010-07-07,253429307,6253100,23377000,4941000,79965300,16551400,12954000,4924283,72806800,7090300,23676900,70496900,11753300,5101100,31799800,14309500,2765500,44602900,150021000,9977300,17280000,15470000,21796200,16176200,11740000,7296200,707600,6623200,9085200,16889200,8978500,5218400,1267500,41797200,15691100,91711400,12956400,6921700,0,11713400,0,0,4360500,0,1540977,6942800,0,0,0,0,0,0,0,2327400,6500900,32000,5100,0,0,4046900,54255900,472954000,7592900,15210300,4292900,0,13727500,0,30835500,7568800,0,0,0,4406300,588100,22771600,10927517,0,4813000,6320,0,0,0,0,0,0,0,12808300,0,0,0,0,0,0,0,0,0,0,648800,0,0,0,0,0,26353900,309600,0,0,0,0,626553,148000,0,0,0,18584100,0,0
2010-07-08,210678561,5332400,26362300,6775000,50758100,16459400,13385700,5716363,65407600,5439300,21847000,55310300,8852000,4163200,23429800,10044000,1977700,41498200,132297400,8430600,15895900,14770600,15975800,12650000,10781300,6660800,770200,7871200,10493200,15567200,8996400,4057900,949100,40430300,13478900,88427100,10947900,7711400,0,12551300,0,0,3231700,0,1304697,7466800,0,0,0,0,0,0,0,1840300,3563200,46300,34400,0,0,3327300,59790800,466634000,6058800,19581800,4450400,0,12860000,0,31355700,9063700,0,0,0,2448500,619500,15471500,11310778,0,7592700,10357,0,0,0,0,0,0,0,11403400,0,0,0,0,0,0,0,0,0,0,753600,0,0,0,0,0,26422700,179700,0,0,0,0,1356105,193000,0,0,0,14387500,0,0
2010-07-09,144930550,8654300,15475800,4065100,53806100,15944800,5183700,3821783,52843800,3898000,20373000,41488800,5317000,3552400,19636200,8530900,1109300,30422300,86584400,5558700,12174000,9626800,13507400,11607200,6474000,5020500,939700,4513000,7087100,11993400,6971100,5619900,1186700,25976500,11390300,46094200,13379000,4050600,0,9510400,0,0,1571000,0,656643,6043800,0,0,0,0,0,0,0,895900,2301800,31100,10800,0,0,3913500,32620400,419284000,6456900,14287900,2740600,0,7226700,0,30607300,5319100,0,0,0,1142000,582400,13585800,9596697,0,3895600,7431,0,0,0,0,0,0,0,14945000,0,0,0,0,0,0,0,0,0,0,596100,0,0,0,0,0,18687300,194300,0,0,0,0,701901,118000,0,0,0,19708600,0,0
2010-07-12,130961733,6662100,20102800,4783600,49854200,11024000,8052800,6159416,56587900,4206900,36053000,30563100,7012700,2399300,17332700,10094300,1133400,24998900,92146300,5076900,10797200,8324500,14259400,13440900,5385300,4205300,826000,5420800,6453100,12617600,8901800,3958200,716200,23515000,7352000,38390800,9855000,2202500,0,9480600,0,0,1281400,0,1182086,7473700,0,0,0,0,0,0,0,832200,5867700,21700,3100,0,0,2847700,38363100,394703000,4915400,14134900,2222400,0,7039000,0,27460100,5637700,0,0,0,1168700,425700,10050700,7502255,0,2644600,7201,0,0,0,0,0,0,0,8280100,0,0,0,0,0,0,0,0,0,0,406800,0,0,0,0,0,13674300,120900,0,0,0,0,930601,88000,0,0,0,17236900,0,0
2010-07-13,212543601,7944600,42533000,7091100,61928700,16013200,9159500,5764462,103191800,6687700,39013900,45007700,13577900,4754500,26169600,8653000,1550100,48564800,130720700,9216600,10924500,10497300,22058600,13219800,6853200,7312300,981700,6072100,7960600,12904100,6905100,4982900,1683000,30514200,13751300,57860800,11452800,2680100,0,9007000,0,0,2617800,0,1512091,6360700,0,0,0,0,0,0,0,6810500,4054100,36000,11300,0,0,7628900,50049500,646888000,10081500,18082900,3032400,0,9526000,0,39240800,6053400,0,0,0,1899500,514100,17309700,8416028,0,3207300,17607,0,0,0,0,0,0,0,13455900,0,0,0,0,0,0,0,0,0,0,504100,0,0,0,0,0,23246500,203500,0,0,0,0,792071,306000,0,0,0,17774900,0,0
2010-07-14,184330050,6229700,29001700,5257000,72808100,15657400,15869300,6510629,199002600,6607200,49139700,61467200,9457100,4456100,21052100,7955100,2151300,37320600,115645600,6486000,9668500,13797100,13638600,10708300,6196300,5687500,1024600,4476100,5958100,11199100,4711100,3203700,818000,26061100,11750500,45725200,14356600,4195200,0,10913100,0,0,3652600,0,1029082,4703300,0,0,0,0,0,0,0,1705000,2973100,22400,13000,0,0,3776600,45585600,482988000,6851200,33891600,2914000,0,9442400,0,39357700,5210800,0,0,0,3044400,795800,12125900,9573380,0,3428200,8405,0,0,0,0,0,0,0,9501900,0,0,0,0,0,0,0,0,0,0,206200,0,0,0,0,0,20956900,200000,0,0,0,0,749557,335000,0,0,0,11120400,0,0
2010-07-15,231681837,9706600,29459500,6047700,56934700,15340600,9778200,11420793,118558200,6186800,51384100,51771300,4838200,3276600,37460800,10656300,1523100,81876200,177237600,6454400,12839300,10267200,13535300,12255600,7485300,8124100,1053400,5470100,6291700,10991100,9214500,4122300,816700,24737300,10507600,79329000,10716100,3739800,0,10725100,0,0,2701000,0,974534,5720900,0,0,0,0,0,0,0,2349100,2991900,23000,4000,0,0,3512200,43621400,680225000,8101700,23827200,3525800,0,8442500,0,27456000,6685600,0,0,0,2207900,2924400,16308800,8586363,0,2949400,23933,0,0,0,0,0,0,0,8528600,0,0,0,0,0,0,0,0,0,0,769000,0,0,0,0,0,19689300,217400,0,0,0,0,676383,342000,0,0,0,9586200,0,0
2010-07-16,282607148,15633900,37137800,6227900,65064800,18668900,16100800,13730614,80451500,7002900,72988600,77069000,7254200,4486100,33275000,13060100,1751100,58507400,438430600,9286400,17569900,14142400,21870900,15922200,9781900,9510200,741400,5981000,9791900,16579000,9411300,9765000,2887800,35805700,12060700,125415000,9223400,2621300,0,31265300,0,0,4360600,0,1408273,8492400,0,0,0,0,0,0,0,3486000,2162000,279900,1100,0,0,4229700,47787500,806248000,8504100,32215100,3425900,0,9481600,0,25501600,8912200,0,0,0,2214100,350800,22010900,17493011,0,5020200,22028,0,0,0,0,0,0,0,10384900,0,0,0,0,0,0,0,0,0,0,569200,0,0,0,0,0,20576600,180800,0,0,0,0,1172067,214000,0,0,0,14778100,0,0
2010-07-19,186394545,9091400,36588500,5030900,38181800,9675800,8440800,5263739,63430400,8388600,27901000,54701900,5151900,2051300,18947500,9647000,1999600,35404900,314752200,4895600,10277500,9643600,17061600,11896000,5683700,5969400,661500,5072700,7269600,10118500,8575500,5004800,2319600,20960000,8350600,49073000,7822800,2486500,0,16730700,0,0,3520500,0,822216,3867700,0,0,0,0,0,0,0,2741500,2187700,31900,3900,0,0,3091900,32707800,600923000,6826400,19961000,2395000,0,9264500,0,21294400,4050100,0,0,0,1467200,455600,16259600,15712029,0,3575000,31062,0,0,0,0,0,0,0,15400600,0,0,0,0,0,0,0,0,0,0,593900,0,0,0,0,0,13306900,117800,0,0,0,0,843328,204000,0,0,0,8218900,0,0
2010-07-20,257880059,8100800,38391100,6785000,45530700,15495200,12519100,10121639,72666400,16337400,30643500,66161600,5690600,5714700,24054900,11632000,1626700,43538200,180152700,5254200,22304800,10930100,23279400,16283900,9769500,11243100,3393200,5474300,7418000,14011700,13493900,4776600,1740300,23807300,8922500,67279400,17013800,1825300,0,12992400,0,0,2743600,0,914350,6223600,0,0,0,0,0,0,0,3439500,3675200,42500,4200,0,0,3812400,47139000,547451000,9468600,29024700,3701000,0,9905100,0,33100000,5492600,0,0,0,4972400,2581000,19416900,9251882,0,6343500,40070,0,0,0,0,0,0,0,9721000,0,0,0,0,0,0,0,0,0,0,540400,0,0,0,0,0,22747600,235300,0,0,0,0,720499,146000,0,0,0,11511000,0,0
2010-07-21,264349757,6552600,42345400,5011700,73297300,23915100,12529700,8501527,71775300,8615500,28174700,45752100,8314700,6133700,28987100,10151100,1492900,41115600,203245200,5781900,25707600,14913600,17161300,12311100,18182000,8690200,1951000,5734400,12065400,12814400,8884400,3976900,1165600,26859700,9045400,65021900,18269000,1252500,0,30115100,0,0,2635900,0,740032,5584200,0,0,0,0,0,0,0,1226300,4759800,72100,9600,0,0,3434900,42288400,425204000,11432400,15623500,3947200,0,10079800,0,37625200,4183300,0,0,0,5796900,791100,18512300,9396016,0,4973800,21469,0,0,0,0,0,0,0,18796800,0,0,0,0,0,0,0,0,0,0,402900,0,0,0,0,0,29922300,116700,0,0,0,0,449321,134000,0,0,0,10141500,0,0
2010-07-22,274503131,4291100,23047100,15003400,73016400,25058900,13268600,5679767,74465500,6909000,25149600,57947100,6138500,7233600,47961300,9984500,1593600,35494400,185760900,6352900,17972900,13007300,26142700,11984200,10346000,7032800,1769400,6717900,19423000,15728000,9202600,4873300,964300,27051400,9552500,64300700,13138500,957800,0,14701500,0,0,2163300,0,841041,7075100,0,0,0,0,0,0,0,1518400,3134200,40400,11600,0,0,3988500,44805800,421434000,15905800,11565300,3382000,0,11464100,0,34883000,4522500,0,0,0,3425200,473900,21544600,8159175,0,5284100,27878,0,0,0,0,0,0,0,19747500,0,0,0,0,0,0,0,0,0,0,1056400,0,0,0,0,0,21862900,144100,0,0,0,0,588323,172000,0,0,0,13812300,0,0
2010-07-23,221913150,4524200,19049600,42421100,108520100,12857600,9314200,5448567,62115500,5078000,28582400,39345400,7703200,3968100,32688000,10790200,3135800,28241000,133979700,5414300,15076600,8461600,18979200,13046400,8088700,5187700,1339800,12238900,8948900,15679200,5746700,3165200,982100,19281400,8426300,112735300,17263600,653600,0,12577900,0,0,1835100,0,916126,5496200,0,0,0,0,0,0,0,1284000,3706700,19600,6200,0,0,3187000,53202500,376751000,8865900,20440100,2879700,0,10400900,0,25004500,5377500,0,0,0,2520000,713500,13185300,8336529,0,4905800,7934,0,0,0,0,0,0,0,13308300,0,0,0,0,0,0,0,0,0,0,655600,0,0,0,0,0,14214700,199800,0,0,0,0,789055,159000,0,0,0,12254300,0,0
2010-07-26,181974164,3986400,15019700,11137800,67249900,7764500,7232800,6744658,50929500,5174900,32459900,38325000,5061800,3940900,26246700,10104400,2703400,27209400,159255000,6045700,11775200,7807300,16149800,14112100,6652900,4029100,1176700,5525400,9751000,9634500,5479000,3948200,982100,20236500,6467000,80950300,15187500,922200,0,17002700,0,0,1444600,0,744165,7173900,0,0,0,0,0,0,0,1989100,3514600,82800,12800,0,0,8026100,55495200,430662000,8878400,17088700,2622900,0,6591900,0,31013000,5447000,0,0,0,1898100,570400,14626000,11213045,0,3494400,6024,0,0,0,0,0,0,0,13939300,0,0,0,0,0,0,0,0,0,0,722000,0,0,0,0,0,15642600,399800,0,0,0,0,1418637,149000,0,0,0,12603400,0,0
2010-07-27,204764961,4897400,20884700,7796100,60672100,9035600,10941500,8685326,53975800,4648200,34586300,47984200,5175400,3439500,26093700,7103000,1698000,44872200,176895900,4993800,16964000,12532500,14851100,12295200,8952700,6032200,1763900,6214900,8599700,12677300,11856600,4338100,751400,22400800,8163500,69942100,24728400,619700,0,46011900,0,0,3038600,0,710738,15847600,0,0,0,0,0,0,0,4967600,3703100,56800,900,0,0,6419500,60660800,535210000,11948000,17086800,2603100,0,9602600,0,29279000,4088300,0,0,0,2616600,815500,17355900,29523426,0,6930000,26489,0,0,0,0,0,0,0,10737400,0,0,0,0,0,0,0,0,0,0,328200,0,0,0,0,0,19061900,280000,0,0,0,0,948432,199000,0,0,0,14993100,0,0
2010-07-28,162881260,4987000,18570900,5472300,69704800,9014600,8376000,7034736,51673900,4248800,30818500,41757900,4451700,4069200,33573700,6089200,1165400,23945400,110133600,3447100,13502100,7844500,13917900,9328500,6477400,4321400,1166800,6708400,7716200,9709800,7981800,6301300,881800,23511100,7392400,52479100,14747200,467200,0,14997800,0,0,2346200,0,610509,9273500,0,0,0,0,0,0,0,1272800,3604100,56100,53400,0,0,4214600,40354100,331900000,7609900,33020200,2114100,0,5780100,0,30374500,4252200,0,0,0,1512400,513600,13959800,16071445,0,3077800,11818,0,0,0,0,0,0,0,7746700,0,0,0,0,0,0,0,0,0,0,518000,0,0,0,0,0,18344100,231900,0,0,0,0,508090,325000,0,0,0,11207700,0,0
2010-07-29,220040677,5345600,22993100,6175800,69446200,11882000,21033800,10381246,83811400,8994200,40211700,12962504,5320300,4246800,32620400,9938400,1612400,28994300,124734700,5098200,13031000,15776400,15504300,9630500,9146300,5579600,1599900,5131700,6706400,14571300,5540300,14716700,1464900,33763000,13346400,69783700,13941000,616000,0,11791500,0,0,2512200,0,422774,7779900,0,0,0,0,0,0,0,1635600,2878300,35400,31600,0,0,4337800,58521900,393959000,7671300,66611900,2416100,0,9126700,0,54088200,4624700,0,0,0,1931300,507100,15297300,9476248,0,3439800,11529,0,0,0,0,0,0,0,9387900,0,0,0,0,0,0,0,0,0,0,597000,0,0,0,0,0,36363600,253300,0,0,0,0,705722,305000,0,0,0,14500600,0,0
2010-07-30,219883424,4283900,16007500,7077500,83534800,10253600,18087100,9340135,67395900,6021000,35900700,42185400,4531500,3620600,25601700,7805000,1372300,26406500,130077700,4680600,12978000,11931700,14837700,13551400,8336300,5337400,1230800,5990300,7841200,21722000,4893200,7696200,786300,29354600,16955000,60130400,11967700,426900,0,10965100,0,0,2753600,0,430273,5922000,0,0,0,0,0,0,0,1453200,2997400,54900,10100,0,0,2402700,44035000,269780000,7218100,24607200,2175700,0,8919400,0,68687900,7277000,0,0,0,2219100,1510600,11730300,10093137,0,2973900,15110,0,0,0,0,0,0,0,12327800,0,0,0,0,0,0,0,0,0,0,470900,0,0,0,0,0,26268400,280300,0,0,0,0,1169414,290000,0,0,0,11694200,0,0
2010-08-02,188055426,3713600,15287700,5443700,55044600,10375700,13442600,10283589,50316200,6437500,29109400,43032200,5584700,3189100,35123700,9948800,1641100,35566700,130216100,6292400,11455600,11167800,17882200,13861000,16045600,6479700,1427100,5873100,8337000,12106900,7440900,13461700,2918100,28144000,11863000,67412000,13220400,718100,0,13193100,0,0,3009500,0,699267,9893900,0,0,0,0,0,0,0,1213100,4163900,33200,13600,0,0,7836600,54788100,293851000,6304100,22925500,2567000,0,6194300,0,8211197,5934100,0,0,0,2089200,2218700,18843400,8452177,0,3588100,17281,0,0,0,0,0,0,0,13600000,0,0,0,0,0,0,0,0,0,0,481100,0,0,0,0,0,20219400,520400,0,0,0,0,937680,256000,0,0,0,9355800,0,0
2010-08-03,146470014,3600900,14916200,5953800,56877700,12376800,12634000,7224141,60929200,5091800,20259500,27135900,5651900,3238700,24421300,8503300,1285000,29967900,96776700,4860100,10855100,24449800,11724700,10668600,7713700,5577200,2178600,4946000,7189000,14582200,9954200,8541200,3165000,31075800,11788000,55092900,10593900,1230500,0,7859300,0,0,3447400,0,635315,4790800,0,0,0,0,0,0,0,1133100,4217700,43700,42100,0,0,3624900,159205400,211696000,5878900,23886100,3180900,0,3745500,0,4647528,5756500,0,0,0,1856100,1232500,10431400,5579073,0,3246800,10809,0,0,0,0,0,0,0,10146900,0,0,0,0,0,0,0,0,0,0,306100,0,0,0,0,0,23634000,1024800,0,0,0,0,1033712,166000,0,0,0,11929000,0,0
2010-08-04,157998963,7617300,15013400,9270800,78531900,12374500,16752800,12115452,85639700,4567500,18846500,48329300,6700600,3140600,26163600,9840700,1480000,23078100,131865800,5380700,10508800,19654100,10987700,8068900,5987200,6663800,917700,4567100,7330300,13133600,9379500,5124800,1786800,21033800,8067500,46124000,11259700,913000,0,11714100,0,0,1997600,0,1147418,9310100,0,0,0,0,0,0,0,1314400,3946800,157200,50800,0,0,4553300,73170500,277075000,6204800,21387400,3039400,0,3350100,0,25854600,4821700,0,0,0,2780100,1559400,9319200,10322481,0,4364600,25956,0,0,0,0,0,0,0,11704500,0,0,0,0,0,0,0,0,0,0,244400,0,0,0,0,0,17594100,654000,0,0,0,0,882048,177000,0,0,0,11262100,0,0
2010-08-05,140358072,4835900,10324900,4282300,64922100,7861800,14172000,17906356,44475000,4520600,14581900,30206900,4612600,2848400,23511100,8407300,1160600,19830500,110927900,3805400,9796700,12620400,9101200,7439000,7549900,5143100,2445500,5441500,7672300,10062700,7829600,7696900,1869200,19985300,9304600,46596900,7297000,796200,0,14912700,0,0,3122200,0,487053,6186400,0,0,0,0,0,0,0,2182000,2925800,47900,8100,0,0,4082400,73723100,190936000,7415000,20012600,2016400,0,4324300,0,19310900,7022700,0,0,0,1874600,753400,7449400,7022319,0,4358300,28937,0,0,0,0,0,0,0,8026600,0,0,0,0,0,0,0,0,0,0,227300,0,0,0,0,0,14579900,532300,0,0,0,0,2430487,429000,0,0,0,10953600,0,0
2010-08-06,239618389,6632300,15889200,5065200,55982100,11845000,16262400,10027319,50833800,6136200,33055500,40439300,5149200,7904500,26401300,8061700,1374900,34906600,135088300,5508700,8524100,12649700,11372800,8270300,9045300,5500700,2339400,6775300,7490900,11658800,7479400,4840700,1845500,23097300,8986800,58954200,11981100,741900,0,11303000,0,0,5317300,0,411602,7992700,0,0,0,0,0,0,0,2973000,3469200,61300,57700,0,0,13356800,51629000,296072000,5463400,18497600,1924700,0,4501200,0,26039300,4869900,0,0,0,1534600,2527100,11075000,10000856,0,3030000,15410,0,0,0,0,0,0,0,8692300,0,0,0,0,0,0,0,0,0,0,274600,0,0,0,0,0,15889700,460200,0,0,0,0,2230496,704000,0,0,0,15673200,0,0
2010-08-09,120724863,3740600,10826000,5085800,57096500,22288900,10843000,8774369,46082800,6131700,26503200,64011100,3483400,2877000,22439000,7809300,1527100,37790900,121443000,3697100,6674700,11104800,8354900,8265400,9365500,5492700,837100,8921200,5178800,10302000,6059400,7153100,1963200,14731300,7015200,39918800,7052900,812700,0,8736200,0,0,3682500,0,401350,4962000,0,0,0,0,0,0,0,861900,1870600,105600,12900,0,0,5296600,48080600,279381000,3625400,11661400,1973400,0,3996400,0,19864700,5365500,0,0,0,1539000,427000,8254900,6750535,0,2391800,14026,0,0,0,0,0,0,0,8792800,0,0,0,0,0,0,0,0,0,0,395300,0,0,0,0,0,9237100,390500,0,0,0,0,1399840,407000,0,0,0,10990000,0,0
2010-08-10,242692534,4143800,16140000,5706900,87257700,12552700,14168100,6951548,136352400,5471700,80795900,59163700,4063200,3166800,26646100,12353400,1862000,34166500,131286100,3296300,13550800,13450200,13866400,8845800,7688000,7411000,1271900,5689700,6450500,11864700,7957600,7767100,1662200,23188500,8406900,53236400,10139300,1281300,0,10009000,0,0,2939800,0,381168,8040800,0,0,0,0,0,0,0,1348400,4115000,90000,5000,0,0,4802900,57593300,373301000,6082400,19314000,2346600,0,8126800,0,31018700,3768200,0,0,0,1948300,1123200,15500900,10431789,0,2433600,15470,0,0,0,0,0,0,0,9241200,0,0,0,0,0,0,0,0,0,0,257100,0,0,0,0,0,25199900,442700,0,0,0,0,856935,380000,0,0,0,13426500,0,0
2010-08-11,272943363,4441500,22144800,5541700,76746900,10539700,18577100,9042180,99079200,6316100,54953600,71535700,7505800,3826100,29114200,15028900,2445600,46201600,182937400,6150200,11470100,12946800,11672600,11306300,12151000,5544600,1703500,5478000,9224800,12442100,17250600,5778400,1661000,24281300,10589700,77164000,9336700,797600,0,11720600,0,0,3114000,0,532338,7508900,0,0,0,0,0,0,0,2515800,6801700,65800,3700,0,0,4855800,53708900,574038000,9221200,19903700,3038000,0,8545600,0,41285800,3712400,0,0,0,3070900,865000,20175400,12387514,0,2847500,8694,0,0,0,0,0,0,0,11797200,0,0,0,0,0,0,0,0,0,0,292900,0,0,0,0,0,20777200,376700,0,0,0,0,940871,362000,0,0,0,19107200,0,0
2010-08-12,239364581,4404700,19104300,4367900,70240500,16197700,17729600,7091455,86580600,5132200,55112400,227307900,7694000,3905500,30528000,11809600,2638500,35387300,146852800,4136200,8240500,11580500,9886800,12796900,9391400,4924700,1214200,5641400,5982000,9157900,8998000,6169300,1146200,16951300,8993100,58243300,9414800,691000,0,9677000,0,0,3126300,0,382538,6502900,0,0,0,0,0,0,0,1388900,3080100,54700,3000,0,0,3206200,48453200,335605000,7639900,33589600,2438000,0,14968100,0,39794300,4206500,0,0,0,4920100,482900,10760300,12312125,0,3269000,6615,0,0,0,0,0,0,0,12296600,0,0,0,0,0,0,0,0,0,0,243200,0,0,0,0,0,27943900,356500,0,0,0,0,683141,409000,0,0,0,9941000,0,0
2010-08-13,158383281,3865500,12673900,3976600,45263500,12565600,14238000,4692314,57384800,4669400,24334500,67924100,6625500,11219200,23741500,11058100,1942600,24564100,107923800,3248400,8546700,8805300,9316000,10095300,7453400,4516700,1269000,5937300,6097100,8752200,6868600,3641700,824600,14651300,7087800,41650800,8060100,634000,0,8030200,0,0,3404000,0,275643,4672200,0,0,0,0,0,0,0,804700,2309500,43000,5500,0,0,3203900,32406300,274472000,6659300,44934800,2198600,0,8229200,0,24019200,3833900,0,0,0,3057500,670400,9818100,10213130,0,2270600,16912,0,0,0,0,0,0,0,6509900,0,0,0,0,0,0,0,0,0,0,185200,0,0,0,0,0,15901300,284200,0,0,0,0,361646,142000,0,0,0,13805000,0,0
2010-08-16,147556208,2607300,11372500,4024700,40909700,26313300,7452100,4214617,48721100,4009200,20081000,88596200,6334500,5160900,19872000,6917800,1821300,28334100,99799300,2949400,8751200,13138100,12152400,9648700,6979200,3564500,1284600,4935700,7362200,6886500,5231900,2675200,600600,14301100,7284800,56429600,7281700,485800,0,10714600,0,0,2024300,0,339742,3417700,0,0,0,0,0,0,0,1145000,2028500,48100,5400,0,0,3437500,36282800,239115000,5432500,20350200,2381400,0,5909500,0,21124200,3128000,0,0,0,2143000,585500,11577500,8947727,0,2395400,8063,0,0,0,0,0,0,0,7411800,0,0,0,0,0,0,0,0,0,0,318500,0,0,0,0,0,19176600,189400,0,0,0,0,549974,140000,0,0,0,25994300,0,0
2010-08-17,172118257,3777600,15094300,5044700,52912600,19289100,12328800,5633188,60836400,4298300,14697000,82948700,6817500,3776700,27517200,9875200,2276600,33883800,132047600,4116300,13479100,10878200,22537900,16315500,9030300,4357200,883100,7392900,7030700,10677000,5544800,3333500,761300,20122200,7360500,60908200,11463700,447900,0,10193000,0,0,2146000,0,376091,6568500,0,0,0,0,0,0,0,1392200,3306500,66400,19900,0,0,2886500,50465800,424781000,5946900,12030600,2530900,0,6004000,0,19181200,6146700,0,0,0,2404100,823700,13384800,9109248,0,2641600,18723,0,0,0,0,0,0,0,7173200,0,0,0,0,0,0,0,0,0,0,242400,0,0,0,0,0,15340600,327700,0,0,0,0,1712995,89000,0,0,0,18203600,0,0
