date,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,SP500,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Technology,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,GOOG,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK.A,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,SPY,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZOOM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
06/15/2018,1152.26,188.84,1715.97,100.13,38.89,38.69,25.61,55.11,145.39,16.34,44.25,251.82,137.99,33.15,108.85,138.41,107.9,29.28,287626,122.61,77.38,200.54,83.7,44.12,107.61,54.28,166.46,57.11,62.03,255.98,135.1,199.53,80.66,124.04,13.3,36.05,358.17,208,70.23,45.8,6.23,136.27,65.33,128.37,96.48,115.86,66.12,54.48,28.39,41,63.95,59.23,25.8,25.27,16.95,24.79,31.41,45.28,55.21,36.36,66.34,150.02,265.26,75.84,85.31,70.22,64.48,58.23,77.25,128.09,59.95,43.3,150.46,78.92,79.09,121.34,277.13,42.97,207.32,52.4,,,,,,,,272.97,,,40.16,38.95,,,,59.31,,,315.3,45.45,168.44,186.35,,
06/22/2018,1155.48,184.92,1715.67,100.41,38.09,38.12,24.08,52.5,141.28,15.8,43.2,243.63,136.51,31.69,106.34,135.01,105.75,28.99,286541.09,122.84,77.43,197.41,84.82,43.25,108.37,55.04,164.55,51.24,61.47,254.37,135.33,201.48,81.38,125.1,13.05,36.91,333.63,202.01,71.07,45.88,6.77,133.67,68.85,124.18,95.41,105.23,64.19,51.89,26.26,36.63,57.55,56.94,25.73,24.08,16.32,23.48,29.49,43.09,54.46,36.51,67.2,139.94,250.95,73.43,85.12,66.73,65.75,57.1,76.04,124.01,55.25,44.71,150.01,78.96,80.7,120.34,274.74,42.71,211.1,50.45,,,,,,,,259,,,36.29,49.6,,,,62.78,,,331.97,49.95,162.53,176.7,,
06/29/2018,1115.65,185.11,1699.8,98.61,36.26,36.56,22.24,49.71,139.7,14.99,43.03,243.81,131.09,32.11,104.81,136.4,104.2,28.19,282040.01,121.34,78.06,195.1,85.65,43.86,108.87,55.28,156.69,48.85,60.7,245.34,132.45,196.52,82.73,126.43,13.61,34.75,342.95,185.53,70.84,43.67,6.44,131.6,66.18,124.85,93.88,99.11,62.52,50.37,24.45,35.75,52.95,49.63,25.17,23.99,15.97,22.97,30.15,41.3,53.02,36.28,66.92,135.67,236.9,79.68,83.27,65.26,61.64,52.44,76.12,121.12,56.02,42.62,146.97,79.19,80.58,118.65,271.28,38.74,208.98,50.25,,,,,,,,243,,,32.3,52.01,,,,58.76,,,344.99,50.25,145.89,172.47,,
07/06/2018,1140.17,187.97,1710.63,101.16,37.39,37.27,23.1,51.37,142.48,16.36,42.71,248.19,135.11,32.68,104.78,141.4,104.06,28.03,283700,125.75,79.31,194.48,84.51,44.64,109.56,55.7,159.42,48.98,62.2,250.76,134.09,199.52,82.33,124.14,13.85,35.34,308.9,192.27,75.21,46.65,6.94,133.67,64.26,128.54,93.89,101.38,65.23,52.57,25.86,38.01,54.95,51.91,25.16,23.37,15.43,22.91,30.31,39.52,54.37,37.11,67.14,135.41,247.33,76.48,85.94,67.59,66.44,53.23,76.79,128.75,58.47,46.7,157.68,79.32,82.09,118.86,275.42,40,209.62,49.78,,,,,,,,251.77,,,29.92,53.6,,,,62.88,,,369.59,50.25,156.81,182.16,,
07/13/2018,1188.82,191.33,1813.03,105.43,37.61,37.77,23.48,52.22,145.9,16.27,41.78,258.59,137.21,31.67,110,147.61,106.36,28.55,290000.01,125.93,79.31,198.69,87.7,44.74,112.69,55.54,158.51,51.62,62.89,258.7,139.42,205.91,83.31,124.04,13.89,36.21,318.87,190.04,77.38,44.49,6.31,132.25,64.34,125.45,94.5,105.85,67.19,54.15,23.79,39.74,55.33,56.94,25.64,23.57,15.65,23.55,30.99,40.6,54.24,37.53,67,140.75,249.32,77.38,87.99,67.99,66.97,56.35,77.72,134.76,61.14,48.76,155.05,79.37,81.32,117.61,279.59,38.89,216.54,48.72,,,,,,,,267.19,,,33.95,50.78,,,,65.71,,,367.64,58.35,166.18,191.06,,
07/20/2018,1184.91,191.44,1813.7,106.27,34.2,40.73,24.04,51.91,146.35,16.5,42.01,257.54,134.32,31.1,111.48,146.87,111.28,30.13,299380,125.85,78.68,202.45,88.06,45.28,116.01,57.09,157.97,50.91,62.52,252.7,140.99,206.71,81.4,122.27,13.12,37.13,313.58,187.25,77.37,43.42,6.26,136.37,67.97,126.45,93.73,105.51,67.87,56.33,24.47,39.79,52.21,57.75,25.64,23.96,16,23.32,31.28,40.57,53.32,37.33,69.22,136.82,250.89,76.96,87.47,68.17,70.41,55.02,77.76,132.33,62.66,49.77,152.25,79.16,80.27,116.56,279.68,38.35,218.69,48.2,,,,,,,,259.98,,,33.27,43.5,,,,58.35,,,367.11,46.65,171.75,191.08,,
07/27/2018,1238.5,190.98,1817.27,107.68,33.81,41.45,23.15,47.68,145.15,18.94,42.57,254.81,131.16,31.08,112.62,143.91,116.03,31.06,302000,131.55,80.58,197.14,88.13,46.21,114.28,56.48,157.48,52.15,63.49,255.95,140.71,202.94,81.92,125.97,13.06,37,297.18,189.42,76.81,34.12,5.97,136.68,64.42,120,97.37,101.1,73.84,55.11,22.22,37.38,54.82,59.56,26.4,24.28,16.09,24.12,32.42,40.58,54.36,38.41,71.69,142.56,252.02,76.89,85.46,73.88,69.85,53.96,80.13,130.55,60.71,47.54,148.8,79.01,79.77,115.83,281.42,37.21,219.65,47.02,,,,,,,,255.09,,24.6,32.15,46.44,,,,47.01,,,367.6,41.4,160.15,183.95,,
08/03/2018,1223.71,207.99,1823.29,108.04,33.66,41.69,21.59,49.63,147.7,18.49,42.83,253.28,132.05,32.27,114.09,141.04,117.09,31.51,304671,131.95,82.33,195.64,89.6,46.62,116.3,56.77,156.21,52.23,65.93,257.22,139.82,201.2,80.2,124.05,13.14,32.3,348.17,180.84,77.93,31.96,7.05,135.8,56.34,126.08,95.16,100.47,74.12,52.93,26.5,37.33,57.01,57.89,26.89,23.87,16.32,24.16,33.13,38.3,53.65,40.54,72.39,138.51,252.1,78.74,85.19,71.87,68.36,52.81,81.45,129.16,62,46.47,149.45,78.96,82.21,114.92,283.6,37.88,222.03,45.24,,,,,,,,235.65,,19.07,28.5,43.96,,,,47.53,,,394.88,32.4,141.87,180.88,,
08/10/2018,1237.61,207.53,1886.3,109,34.09,41.03,21.34,48.85,144.48,19.06,43.78,253.7,134.85,32.26,112.68,145.51,115.73,31.19,312000,130.75,81.43,196.3,90.18,46.08,112.87,55.64,158.68,51.51,66.07,260.36,139.73,202.65,79.42,123.34,12.77,29.97,355.49,180.01,76.73,32.01,5.96,134.34,56.58,130.52,96.47,105.79,78.07,56.11,28.2,38.19,58.2,63.1,26.54,23.92,16.15,24,32.73,38.77,52.22,40.93,70.26,135.92,254.79,80.73,87.01,71.16,70.6,51.37,82.71,137.17,77.49,58.05,153.21,79.18,80.75,114.69,283.16,50.82,220.31,47.05,,,,,,,,220.1,,19.51,29.4,45.47,,,,47.11,,,368.78,32.4,149.22,187.47,,
08/17/2018,1200.96,217.58,1882.22,107.58,34.01,40.13,20.32,47.1,146.06,19.77,45.87,245.7,132.35,33.03,112.48,145.02,114.77,30.74,313465,134.47,83.69,195.56,97.85,46.6,114.96,56.35,161.15,53.56,69.06,262.33,141.33,203.21,78.26,117.8,12.3,30.07,305.5,172.78,72.92,32.73,6.2,128.56,58.27,130.19,96.54,103.41,78.02,55.23,30.51,40.29,58.68,64.75,26.53,23.74,16.4,22.86,31.95,38.11,52.58,42.09,69.67,139.34,244.82,79.75,85.45,71.02,72.9,47.11,83.04,142.65,77.49,56.07,150.88,79.36,83.16,112.13,285.06,47.83,225.68,44.13,,,,,,,,222.67,,19,26.38,41.88,,,,48.67,,,374.26,32.85,137.19,180.83,,
08/24/2018,1220.65,216.16,1905.39,108.4,34.53,41.24,21.12,47.66,146.04,23.98,46.32,261.51,157.2,32.64,111.93,152.3,114.68,30.89,312850,135.95,83.36,201.3,94.95,45.63,112.15,57.05,159.38,52.75,69.04,264.28,144.2,209.4,79.62,119.01,12.5,30.95,322.82,174.23,73.59,34.28,6.42,131.45,58.55,138.76,98.56,123.69,86.11,59.95,33.26,44.43,65.54,70.23,26.88,23.99,16.62,23.88,32.98,38.68,53.31,42.4,70.67,138.21,272.22,82.45,90.1,73.79,78.18,50.7,87.31,151,81.16,63.26,151.37,79.51,82.51,114.16,287.51,50.42,231.28,45.82,,,,,,,,224.36,,17.22,28.65,40.4,,,,48.42,,,376.33,33.45,140.58,193.56,,
08/31/2018,1218.19,227.63,2012.71,112.33,34.61,43.6,21.34,48.43,146.48,25.17,47.77,263.51,154.35,31.94,112.02,152.68,114.58,30.93,315800,134.69,82.95,200.77,95.86,44.57,112.01,56.87,162.23,53.45,68.59,268.46,146.89,215.56,80.17,118.46,12.94,29.68,301.66,175.01,75.73,35.18,6.41,122.65,60.45,154.93,99.87,128.15,90.01,61.83,34.17,42.79,62.44,71.96,26.83,23.8,16.56,23.37,32.91,38.26,53.17,41.52,71.24,138.85,280.68,82.2,92.33,77.83,88.64,52.52,87.5,154.54,80.66,59.49,153.26,79.32,83.18,113.51,290.31,50.05,233.13,43.14,,,,,,,,226.48,,19.35,28.9,42.28,,,,56.67,,,406.75,30.3,145.67,196.36,,
09/07/2018,1164.83,221.3,1952.07,108.21,33.99,44.88,19.48,46.45,145.45,27.38,47.05,260.87,149.17,32.12,110.97,150.43,114.32,30.86,321700.01,137.32,81.91,206.23,95.83,45.72,112.74,54.75,163.9,54.86,69.67,268.28,143.2,211.09,81.83,114.6,12.4,29.06,263.24,162.37,72.22,30.49,6.43,122.87,57.9,150.82,99.69,125.36,87.01,71.92,35.35,46.05,56.94,79.94,26.26,22.99,16.09,22.21,31.17,37.45,53.67,42.2,69.64,141.32,271.86,80.3,88.82,77.2,89.97,44.86,88.74,144.93,82.32,65.23,151.93,78.9,81.99,113.23,287.6,51.89,241.46,40.45,,,,,,,,216.04,,19.57,27.16,38.15,,,,50.14,,,395.42,27.3,140.64,196.98,,
09/14/2018,1172.53,223.84,1970.19,113.37,34.1,44.41,19.87,45.54,148.33,32.72,47.4,274.69,151.35,33.6,109.26,157.49,113.5,30.37,324999,139.49,83.61,209.07,94.59,45.99,114.57,55.79,160.84,54.75,69.98,265.31,147.84,217.96,82.92,117.38,12.68,28.9,295.2,164.74,73.38,30.12,6.21,128.69,57.2,153.71,97.66,125.37,94.18,72.13,36.72,42.64,53.79,81.99,26.16,23.34,16.63,22.81,30.72,36.84,53.25,42.96,70.54,144.9,276.43,83.49,90.78,77.57,90.82,44.3,87.94,151.07,87.28,71.12,162.65,78.76,82.23,113.02,290.88,59.21,235.38,41.35,9.9,,,,,,,220.03,,26.34,28.56,43.84,,,,55.36,,,392.17,27.45,154.77,202.97,,
09/21/2018,1166.09,217.66,1915.01,114.26,34.04,44.06,19.15,46.66,151.35,31.02,48.56,260.88,152.4,33.78,110.4,155.52,117.85,31.03,331336,142.88,85.82,212.39,95.9,46.58,114.91,55.89,165.3,57.45,71.1,266.67,150.05,221.9,85.17,121.13,12.17,29.13,299.1,164.63,75.51,28.5,6.46,126.62,58.19,156.99,99.24,116.4,90.69,68.5,33.02,40.13,52.54,81.3,25.44,24.02,16.58,23.23,30.59,39.32,54.67,44.06,74.15,156.38,263.45,85.55,90.62,78.73,85.3,44.74,87.31,138.63,83.73,72.45,152.09,78.6,81.91,113.49,291.99,55.38,234.76,42.77,8.59,,,,,,,228.85,,25.6,26.25,46.29,,,,44.49,,,390.28,26.85,161.52,189.69,,
09/28/2018,1193.47,225.74,2003,114.37,33.02,44.16,18.43,47.29,151.21,30.89,48.65,269.95,156.11,33.58,116.94,159.03,112.84,29.46,320000.05,138.17,83.23,207.15,93.91,46.19,111.8,54.97,167.29,56.84,70.94,266.04,150.09,222.61,85.02,122.28,11.29,30.48,264.77,164.76,77.21,28.46,7.2,128.97,63.01,162.49,91.58,120.91,96.14,70.36,32,40.78,52.57,81.55,24.11,24.27,16.81,22.97,30.05,39.13,53.24,44.07,71.74,152.49,281.02,84.72,87.84,80.17,99.01,45.23,88.21,145.98,86.28,73.03,156.06,78.7,80.02,112.76,290.72,57.91,234.88,40.84,6.98,,,,,,,228.68,,26.29,27.07,45.15,,,,44.35,,,404.04,25.8,164.46,195.63,,
10/05/2018,1157.35,224.29,1889.65,112.13,32.24,41.63,17.54,47.03,149.03,27.35,48.13,263.22,152,33.99,114.78,155.07,114.62,30.23,329499.99,139.1,82.15,196.38,93.31,45.88,106.49,53.24,166.57,55.76,71.03,269.2,145.36,213.26,85.34,125.33,13.18,29.4,261.95,154.63,76.24,28.39,6.26,122,61.18,153.84,89.99,110.59,85.36,65.11,26.48,37.04,45.27,72.75,22.03,23.61,16.22,21.29,29.12,37.99,53.6,44.91,72.42,153.31,269.86,80.12,83.18,77.9,94.11,43.58,84.52,139.97,76.62,66.94,156.54,77.77,77.81,113.8,287.82,55.97,218.82,38.93,6.26,,,,,,,205.62,,21.78,25.49,47.37,,,29.2,38.56,,,391.77,22.8,145.6,186.6,,
10/12/2018,1110.08,222.11,1788.61,109.57,31.72,39.66,16.65,44.88,140.85,26.34,45.71,248.87,138.18,32.25,112.61,146.74,106.95,28.46,310000,133.87,79.06,192.47,94.81,44.68,105.28,52.05,163.82,56.45,69.81,259.61,140.06,204.22,81.38,117.77,12.32,28.62,258.78,147.29,73.59,27.99,6.47,112.84,57.11,143.71,84.96,103.54,81.71,57.59,24.12,36.3,44.64,64.69,22.78,22.82,15.61,21.46,28.83,36.12,49.77,43.78,69.84,142.07,246.54,75.91,79.03,76.12,73.97,42.47,84.61,128.31,75,60.41,147.74,78.03,75.55,115.23,275.95,54.14,226.95,37.87,7.46,,,,,,,204.36,,21.62,26,46.44,,,33.58,37.7,,,384.16,20.1,135.2,184.45,,
10/19/2018,1096.46,219.31,1764.03,108.66,28.75,38.45,15.84,44,129.1,23.66,45.34,245.03,133.18,32.87,118.9,140.49,107.91,28.32,314477,139.05,87.3,179.85,97.15,46.33,110.29,54.02,167.49,58.66,72.35,265.3,140.08,203.06,81.97,118.14,12.56,27.59,260,142.93,73.27,28.83,6.65,107.01,54.62,136.77,81.87,94.8,70.18,55.76,23.41,35.68,42.01,65.04,22.22,22.54,15.59,21.72,29.82,35.12,47.2,44.5,68.86,131.32,229.17,74.21,84.78,74.1,74.07,40.45,82.02,127.7,66.41,54.09,140.46,77.84,77.73,116.01,276.25,50.59,229.67,35.72,7.32,,,,,,,191.92,,18.68,23.57,43.8,,,35.79,36.04,,,389.83,18.45,127.07,177.15,,
10/26/2018,1071.47,216.3,1642.81,106.96,27.34,36.67,14.62,45.69,124.79,17.63,44.25,245.8,124.71,29.09,113.19,135.52,103.42,26.39,296805,136.97,87.86,172.23,98.94,45.92,110.45,53.38,173.34,58.07,70.4,258.18,137.74,197.49,77.53,111.53,11.3,25.75,330.9,142.87,69.74,32.36,6.11,106.93,52.25,134.82,74.05,89.91,68.92,51.94,22.12,33.75,41.18,71.26,21.89,21.97,14.87,21.7,29.58,35.86,40.92,42.6,64.21,115.05,198.29,72.07,83.37,78.78,71.12,35.4,81.94,120.65,65.85,51.82,138.76,78.18,76.87,116.77,265.33,49.19,218.19,33.12,6.35,,,,,,,188.51,,18.2,22.06,39.12,,,34.99,32.42,,,335.82,17.1,132.95,166.76,,
11/02/2018,1057.79,207.48,1665.53,106.16,29.87,38.78,18.11,47.11,115.67,20.23,45.48,239.64,134.13,30.52,115.18,136.79,108.38,27.89,308411.01,140.68,89.81,179.93,101.34,48,111.17,53.19,176.75,64.32,72.27,261.01,139.78,197.72,81.95,114.73,9.29,27.97,346.41,147.59,69.44,34.3,5.44,115.92,47.19,142.02,82.21,105.43,76.48,57.77,21.84,39.42,42.82,79.69,23.23,23.01,15.26,22.87,30.63,37.34,43.28,42.93,65.92,125.79,214.92,76.58,83.51,85.07,77.76,40.32,84.41,132.84,74.32,57.89,141.35,77.5,77.73,116.65,271.89,52.15,230.16,37.85,6.49,,,,,,,194.69,,20.37,21.13,37.65,,,40.11,36.8,,,352.59,21.15,145.55,178.78,,
11/09/2018,1066.15,204.47,1712.43,109.57,29.63,38.07,17.88,48.11,123.54,21.03,47.11,244.84,135.55,30.69,118,136.92,111.29,28.52,329664.88,145.34,92.41,185.99,105.56,49.68,117.48,53.95,185.94,68.6,74.86,276.55,143.93,205.62,80.87,119.51,8.58,27.69,350.51,144.85,71.18,34.08,5.51,110.36,50.94,137.56,83.57,98.54,73.29,59.28,21.23,40.71,44.43,75.42,23.34,22.49,15.29,22.98,28.91,35.65,43.82,44.28,65.76,126.91,205.67,76.36,86.76,85.64,73.27,39.11,86.94,139.93,92.23,43.94,150.82,77.68,80.35,114.48,277.76,42.71,237.74,34.82,6.77,,,,,,,183.75,,18.31,20,30.46,,,38.1,36.37,,,356.66,18.45,140.9,177.59,,
11/16/2018,1061.49,193.53,1593.41,108.29,28.12,36.87,18.79,48.83,121.57,20.66,46.35,238.89,134.04,30.29,116.19,132.55,109.99,27.75,328350,145.99,93.82,177.02,97.69,50.17,118.35,54.78,187.59,68.16,76.06,271.11,140.18,199.04,78.96,119.06,8.02,27.72,354.31,154.1,69.2,33.67,5.52,106.49,50.56,134.53,84.29,100.52,75.95,57.71,22.07,37.65,39,82.9,24.01,22.81,15.19,24.62,30.54,37.39,42.94,43.51,64.95,129.96,164.43,74.74,85.06,90.54,70.59,39.44,79.68,134.23,89.17,44.58,157.01,78,80.65,115.62,273.73,40,231.02,37.47,7.19,,,,,,,186.95,,20.83,20.8,30.82,,,37.25,37.16,,,345.33,17.55,151.02,171.09,,
11/23/2018,1023.88,172.29,1502.06,103.07,28.44,35.96,18.67,46.54,117.19,19.38,44.54,225.56,132.69,29.36,112.08,122.03,106.65,26.97,310340,142.23,91.54,168.85,95.1,49.02,115.41,54.34,181.93,65.7,74.67,261.62,132.87,182.6,75.49,113.6,7.57,25.72,325.83,150.33,66.59,31.12,5.13,102.41,51.35,120.86,80.36,92.57,73.2,52.05,20.45,33.85,40.82,76.12,23.8,22.27,15.22,24.17,31.16,35.79,43.37,43.14,61.75,122.32,145,71.49,77.95,87.26,63.47,36.4,67.35,135.26,80.62,39.92,152.99,78.02,79.63,115.77,263.25,38.45,220.06,37.03,7.46,,,,,,,182.61,,22.5,19.7,35.41,,,38.4,35.66,,,340.86,16.35,134.81,160.63,,
11/30/2018,1094.43,178.58,1690.17,110.89,29.85,37.59,19.18,49.31,124.27,21.3,47.87,250.89,144.5,31.24,115.49,142.76,111.19,28.4,326000,146.9,94.51,180.32,97.65,50.4,121.94,54.29,188.51,66.72,79.34,281.36,141.71,201.07,79.5,118.94,7.5,23.06,350.48,160.86,71.94,31.45,5.08,91,55.55,132.55,82.38,111.73,85.94,63.65,24.09,39.26,41.76,82.9,24.43,22.93,15.7,24.72,31.91,36.12,43.25,46.23,64.79,135.67,163.43,75.12,85.81,92.48,69.84,38.56,70.96,164,94.49,40.75,167.34,78.14,81.78,115.54,275.65,40.27,231.28,40.08,7.71,,,,,,,188.28,,22.96,20.31,32.65,,,35.73,38.33,,,365.65,17.55,152.66,185.27,,
12/07/2018,1036.58,168.49,1629.13,104.82,29.06,36.52,17.37,46.24,119.34,19.46,46.44,238,132.57,30.14,111.98,135.95,103.29,25.43,307674,145.43,92.45,172.79,93.19,49.09,115.82,54.04,182.96,65.47,76.72,269.18,137.11,196.5,77.64,115.49,7.01,21.31,357.97,153.06,68.15,32.83,4.97,86.02,47.93,113.87,76.54,105.66,80.46,62.38,23.54,40.39,39.66,84.35,23.27,22.69,15.57,24.42,31.35,36.01,37.9,43.92,58.35,123.55,147.61,73.34,82.77,87.23,60.78,35.31,67.81,160.43,89.33,37.92,159.21,78.56,81.75,118.09,263.57,39.87,224.86,39.68,6.99,,,,,,,179.56,,20.61,18.52,32.96,,,45.01,35.06,,18.6,372.83,15.9,146.88,182.38,,
12/14/2018,1042.1,165.48,1591.91,106.03,28.91,36.53,17.53,47.86,119.9,19.9,45.82,230,131.5,30.22,112.2,137.04,100.29,24.48,300320,133,96.64,172.29,91.85,49.34,113.95,54,183.29,65.34,76.48,265.02,135.09,195.33,75.58,113.83,7.1,20.02,365.71,149,65.57,35.87,4.7,82.66,45.76,119.12,75.16,105.26,83.19,66.81,23.89,42.47,42.89,90.58,23.65,22.52,15.55,24.83,31.8,36.16,37.49,43.8,55.02,126.77,146.45,72.53,85.92,88.82,62.14,34.2,67.17,162.03,91.62,33.42,158.58,78.7,80.33,117.06,260.47,43.2,207.06,39.45,7.7,,,,,,,177.54,,23.1,17.7,31.67,,,39.81,32.69,,18.32,381.17,15.75,140.17,181.98,,
12/21/2018,979.54,150.73,1377.45,98.23,26.58,35.71,15.48,44.84,110.94,16.93,41.85,208.8,120.3,28.31,104.22,122.91,94.17,23.37,288000.05,128.09,90.97,160.48,87.13,47.57,109.42,52.26,174.15,61.39,72.9,238.34,124.26,175.19,68.12,104.21,7.15,18.19,319.77,132,62.62,27.31,4.13,75.78,42.48,113.74,72.04,91.85,81.13,54.59,19.61,34.96,37.99,72.95,24.26,21.84,14.63,24.35,31.62,31.47,37.4,41.93,50.24,120.07,129.57,72.37,78.14,81.51,52.51,30.32,61.13,144.93,76.15,27.28,144.99,79,74.69,118.72,240.7,38.97,194.52,39.54,6.07,,,,,,,157.42,,21.13,14.94,31.35,,,34.35,22.73,,14.47,344.6,9.89,122.41,162,,
12/28/2018,1037.08,156.23,1478.02,100.39,28.24,37.14,16.33,46.75,113.03,17.82,42.77,223.13,127.23,28.46,107.3,134.68,96.83,24.39,302600,127.27,91.18,170.22,92.13,47.2,110.36,52.02,175.56,63.39,75.37,246.24,130.94,186.16,68.17,108.65,7.51,18.25,333.87,139.09,61.88,28.43,4.31,79.12,43.51,121.4,75.51,102.79,87.6,61.61,22.74,39.8,40.5,80.5,24.85,22.1,14.85,24.83,32.25,31.63,38.62,42.96,51.83,125.61,133.65,73.34,83.26,84.34,55.87,31.57,64.96,159.56,86.02,30.16,158.38,79.01,74.71,121.06,247.75,42.07,202.04,39.42,6.47,,,,,,,162.17,,22.06,15.37,24.57,,,37.71,26.75,,14.15,362.62,16.8,133.46,180.33,,
01/04/2019,1070.71,148.26,1575.39,101.93,28.97,34.97,16.5,47.22,117.32,19,42.92,226.19,128.28,30.34,109.61,137.96,100.69,25.58,292500,127.83,92.49,173.62,93.44,47.57,110.48,52.72,178.28,63.57,76.27,239.62,133.65,189.76,71.15,110.82,8.23,20.34,317.69,139.75,68.25,29.95,4.51,82.38,46.28,128.55,77.94,108.04,87.09,63.15,24.95,41.77,40.9,81.73,24.74,22.39,14.91,25.96,33.95,32.4,40.18,43,55.13,128.15,136.19,74.65,86.27,87.45,58.18,32.7,66.43,163.35,88.55,33.73,138.91,79.44,74.58,121.44,252.39,43.05,206.24,40.62,6.36,,,,,,,160.95,,22.69,16.24,25.22,,,36.2,30.27,,16.96,397.55,14.85,138.06,179.23,,
01/11/2019,1057.19,152.29,1640.56,102.8,30.41,36.61,18.49,48.93,121.46,20.27,43.49,237.55,136.74,30.87,112.65,147.55,99.91,26.03,293980,129.75,91.77,179.41,94.84,47.34,108.16,52.4,182.37,63.73,74.9,247.67,138.06,195.9,71.72,112.54,8.94,21.04,347.26,151.32,68.16,32.87,4.99,85.82,50.79,132.16,78.72,117.17,95.65,68.41,27.46,45.2,43.48,74.48,24.32,23.33,15.3,26.47,34.24,33.09,41.66,42.88,56.69,132.1,148.83,76.04,90.65,90.92,66.23,36.01,69.61,167.46,96.83,39.57,146.7,79.33,77.93,121.8,258.98,44.69,210.51,42.11,6.59,,,,,,,166.11,,26.16,17.82,23.38,,,42.94,35.15,,17,408.63,16.05,149.43,191.69,,
01/18/2019,1098.26,156.82,1696.2,107.71,31,36.84,18.41,49.19,123.82,20.77,45.03,247.51,141.73,30.96,111.04,152.51,104.59,29.3,306500.1,130.69,91.42,179.58,97.73,47.61,110.07,52.33,182.57,64.7,75.87,265.5,138.5,202,72.99,114.37,9.06,21.5,302.26,157.02,69.18,33.27,4.91,89.82,49.39,152.07,82.68,120.72,90.67,77.9,28.99,45.35,47,80.34,24.43,23.76,15.47,27.04,34.86,33.89,44.16,42.53,63.12,136.6,156.93,80.45,91.12,93.52,72.24,35.76,70.68,172.08,105.32,40.98,147.66,79.15,79.66,121.02,266.46,48.22,213.59,43.48,6.71,,,,,,,171.36,,24.99,18.5,24.41,,,41.25,37.13,,16.69,418.84,21,158.43,190.09,,
01/25/2019,1090.99,157.76,1670.57,107.17,33.72,38.14,20.12,47.04,133.97,21.93,46.13,244.95,142.08,30.66,111.09,149.74,103.39,29.58,303531,128.23,93.6,180.4,96.94,47.37,109.35,52.19,184,67.09,72.95,268.05,138.67,202.94,71.72,113.22,9.16,21.64,297.04,159.21,68.9,32.9,4.93,88.88,48.25,151.89,82.26,122.06,95.86,79.62,29.43,45.89,48.57,86.9,24.14,23.53,15.81,27.32,34.74,34.25,43.18,40.64,64.02,136.86,160.15,80.61,94.28,110.37,77.97,38.96,72.39,175.58,104.18,43.69,149.43,79.45,80.64,122.86,265.78,52.37,209.07,44.07,6.65,,,,,,,167.1,,29.5,19.95,25.41,,,39.25,33.2,,14.91,418.29,21.3,162.82,191.08,,
